,Common Name,Scientific Name,Date Sighted,Location Name,Num Sighted,Latitude,Longitude,year
398,Indian Peafowl (Domestic type),Pavo cristatus (Domestic type),2019-09-22 17:36,Peaceful Waters Sanctuary,1,26.631443,-80.2332294,2019
399,European Starling,Sturnus vulgaris,2019-09-22 17:36,Peaceful Waters Sanctuary,4,26.631443,-80.2332294,2019
400,Palm Warbler,Setophaga palmarum,2019-09-22 17:36,Peaceful Waters Sanctuary,1,26.631443,-80.2332294,2019
401,Snail Kite,Rostrhamus sociabilis,2019-09-22 17:35,Circle B Bar Reserve,1,27.9959173,-81.8652327,2019
402,Black Tern,Chlidonias niger,2019-09-22 17:31,Indiatlantic Beach,2,28.0865201,-80.5606842,2019
403,Tennessee Warbler,Leiothlypis peregrina,2019-09-22 17:30,Central Winds Park,1,28.709661,-81.271866,2019
404,Chestnut-sided Warbler,Setophaga pensylvanica,2019-09-22 17:30,Central Winds Park,1,28.709661,-81.271866,2019
405,White-winged Dove,Zenaida asiatica,2019-09-22 17:28,Carolyn's yard/ block,1,27.9907635,-82.5801086,2019
406,Monk Parakeet,Myiopsitta monachus,2019-09-22 17:28,Carolyn's yard/ block,1,27.9907635,-82.5801086,2019
407,House Sparrow,Passer domesticus,2019-09-22 17:28,Carolyn's yard/ block,4,27.9907635,-82.5801086,2019
408,Eastern Kingbird,Tyrannus tyrannus,2019-09-22 17:24,Embry-Riddle Campus,2,29.1886596,-81.049962,2019
409,White-breasted Nuthatch,Sitta carolinensis,2019-09-22 17:20,"Harriman Circle, Tallahassee",1,30.4765651,-84.2530346,2019
410,Summer Tanager,Piranga rubra,2019-09-22 17:20,"Harriman Circle, Tallahassee",1,30.4765651,-84.2530346,2019
411,Egyptian Goose,Alopochen aegyptiaca,2019-09-22 17:14,Riverbend Park,2,26.9333944,-80.1751636,2019
412,Pomarine/Parasitic Jaeger,Stercorarius pomarinus/parasiticus,2019-09-22 17:05,Boynton Beach Inlet Park,8,26.5446541,-80.0426102,2019
413,shearwater sp.,Procellariidae sp. (shearwater sp.),2019-09-22 17:05,Boynton Beach Inlet Park,1,26.5446541,-80.0426102,2019
414,Florida Scrub-Jay,Aphelocoma coerulescens,2019-09-22 16:59,Dewey O. Boster Park,1,28.8937829,-81.238379,2019
415,Red-headed Woodpecker,Melanerpes erythrocephalus,2019-09-22 16:50,Pinecraft Park,2,27.3189746,-82.5037765,2019
416,Yellow-chevroned Parakeet,Brotogeris chiriri,2019-09-22 16:40,Tropical Park,4,25.727907,-80.3235126,2019
417,Great Black-backed Gull,Larus marinus,2019-09-22 16:35,Fort Clinch SP,1,30.6979,-81.4314,2019
418,Catharus sp.,Catharus sp.,2019-09-22 16:34,Pinecraft Park,1,27.3189746,-82.5037765,2019
419,American Oystercatcher,Haematopus palliatus,2019-09-22 16:16,Weff Rd. docks,11,29.7974718,-81.2724459,2019
420,Mallard/Mottled Duck,Anas platyrhynchos/fulvigula,2019-09-22 16:12,Crystal Lake--Reed Canal Road,10,29.1511493,-81.0278392,2019
421,white egret sp.,Ardea/Egretta/Bubulcus sp.,2019-09-22 16:00,Lake City,500,30.18963,-82.63925,2019
422,Black Skimmer,Rynchops niger,2019-09-22 15:45,Bradenton Beach,4,27.4685637,-82.7000395,2019
423,Short-tailed Hawk,Buteo brachyurus,2019-09-22 15:31,"Florida, Pinellas, St. Petersburg, Sawgrass Lake Park",1,27.8388674,-82.6674306,2019
424,Northern Flicker,Colaptes auratus,2019-09-22 15:31,"Florida, Pinellas, St. Petersburg, Sawgrass Lake Park",1,27.8388674,-82.6674306,2019
425,crow sp.,Corvus sp. (crow sp.),2019-09-22 15:31,"Florida, Pinellas, St. Petersburg, Sawgrass Lake Park",2,27.8388674,-82.6674306,2019
426,swallow sp.,Hirundinidae sp.,2019-09-22 15:31,"Florida, Pinellas, St. Petersburg, Sawgrass Lake Park",1,27.8388674,-82.6674306,2019
427,Northern Bobwhite,Colinus virginianus,2019-09-22 15:20,Sun 'N Lake Preserve,1,27.5325342,-81.5520501,2019
428,Magnolia Warbler,Setophaga magnolia,2019-09-22 15:20,San Mateo,1,30.4404231,-81.6314757,2019
429,Fulvous Whistling-Duck,Dendrocygna bicolor,2019-09-22 15:15,Lake Apopka Wildlife Drive,3,28.6691082,-81.5574338,2019
430,Yellow-headed Blackbird,Xanthocephalus xanthocephalus,2019-09-22 15:15,Lake Apopka Wildlife Drive,1,28.6691082,-81.5574338,2019
431,Least Bittern,Ixobrychus exilis,2019-09-22 14:56,J. N. Ding Darling NWR,1,26.4476747,-82.1111298,2019
432,Reddish Egret,Egretta rufescens,2019-09-22 14:56,J. N. Ding Darling NWR,1,26.4476747,-82.1111298,2019
433,Yellow-billed Cuckoo,Coccyzus americanus,2019-09-22 14:45,Harriman Circle Park,2,30.4745686,-84.2529586,2019
434,Brown-headed Nuthatch,Sitta pusilla,2019-09-22 14:45,Harriman Circle Park,1,30.4745686,-84.2529586,2019
435,Alder/Willow Flycatcher (Traill's Flycatcher),Empidonax alnorum/traillii,2019-09-22 14:30,Lake Talquin SF: Fort Braden Trails,1,30.4395582,-84.4954097,2019
436,Blue-winged Warbler,Vermivora cyanoptera,2019-09-22 14:30,Lake Talquin SF: Fort Braden Trails,2,30.4395582,-84.4954097,2019
437,Prothonotary Warbler,Protonotaria citrea,2019-09-22 14:30,Lake Talquin SF: Fort Braden Trails,1,30.4395582,-84.4954097,2019
438,Hooded Warbler,Setophaga citrina,2019-09-22 14:30,Lake Talquin SF: Fort Braden Trails,4,30.4395582,-84.4954097,2019
439,Chuck-will's-widow,Antrostomus carolinensis,2019-09-22 13:59,Zoo Miami,1,25.6127667,-80.3984642,2019
440,Semipalmated Plover,Charadrius semipalmatus,2019-09-22 13:51,Boca Chica Beach,41,24.5631321,-81.6773723,2019
441,Piping Plover,Charadrius melodus,2019-09-22 13:51,Boca Chica Beach,3,24.5631321,-81.6773723,2019
442,Bank Swallow,Riparia riparia,2019-09-22 13:45,Robinson Preserve,1,27.5167212,-82.6700163,2019
443,tern sp.,Sterninae sp.,2019-09-22 13:40,"US-FL-Fort Desoto Park (27.6376,-82.7405)",5,27.637615,-82.740496,2019
444,Blackburnian Warbler,Setophaga fusca,2019-09-22 13:40,"3774 Sierra Dr, Merritt Island US-FL (28.4233,-80.7113)",2,28.423255,-80.711337,2019
445,Scaly-breasted Munia,Lonchura punctulata,2019-09-22 13:17,My Yard,2,25.654291,-80.372952,2019
446,Barn Owl,Tyto alba,2019-09-22 13:05,"5450 Champagne Sarasota Florida (27.3651,-82.4616)",2,27.365148,-82.461638,2019
447,Greater/Lesser Yellowlegs,Tringa melanoleuca/flavipes,2019-09-22 12:53,"Wetland, Highway 29, just north of 41",12,25.9110836,-81.3645691,2019
448,Tree Swallow,Tachycineta bicolor,2019-09-22 12:46,South Pointe Park,12,25.7662923,-80.1336062,2019
449,Parasitic Jaeger,Stercorarius parasiticus,2019-09-22 12:30,Boynton Beach Inlet Park,2,26.5446541,-80.0426102,2019
450,Sabine's Gull,Xema sabini,2019-09-22 12:30,Boynton Beach Inlet Park,1,26.5446541,-80.0426102,2019
451,Brown Noddy,Anous stolidus,2019-09-22 12:30,Boynton Beach Inlet Park,2,26.5446541,-80.0426102,2019
452,hawk sp.,Accipitridae sp. (hawk sp.),2019-09-22 12:21,"St Johns National Wildlife Refuge, Brevard Co.,FL",1,28.5523633,-80.8709407,2019
453,jaeger sp.,Stercorarius sp. (jaeger sp.),2019-09-22 12:14,Canaveral National Seashore--Eddy Creek,1,28.6755845,-80.6477326,2019
454,warbler sp. (Parulidae sp.),Parulidae sp.,2019-09-22 12:09,Canaveral National Seashore--Lot #8,1,28.6784507,-80.6482362,2019
455,Gray-headed Swamphen,Porphyrio poliocephalus,2019-09-22 12:00,Hollywood Beach,1,26.0144629,-80.1154912,2019
456,Eastern Meadowlark,Sturnella magna,2019-09-22 11:11,Watermelon Pond WEA,1,29.5803805,-82.6070997,2019
457,Swallow-tailed Kite,Elanoides forficatus,2019-09-22 10:45,Villages Soccer,3,28.9677059,-82.0441588,2019
458,Sharp-shinned/Cooper's Hawk,Accipiter striatus/cooperii,2019-09-22 10:43,Oaklawn Cemetery US-FL-Jacksonville-32207 - 30.2712x-81.6460,1,30.271156,-81.646044,2019
459,ibis sp.,Threskiornithidae sp. (ibis sp.),2019-09-22 10:40,Orlando International Airport ,1,28.4317663,-81.3076344,2019
460,Ring-billed Gull,Larus delawarensis,2019-09-22 10:36,Indiatlantic Beach,1,28.0865201,-80.5606842,2019
461,Herring Gull,Larus argentatus,2019-09-22 10:36,Indiatlantic Beach,2,28.0865201,-80.5606842,2019
462,Great Shearwater,Ardenna gravis,2019-09-22 10:36,Indiatlantic Beach,1,28.0865201,-80.5606842,2019
463,Snowy Plover,Charadrius nivosus,2019-09-22 10:28,Fort De Soto Park,4,27.6327266,-82.718157,2019
464,Wilson's Plover,Charadrius wilsonia,2019-09-22 10:28,Fort De Soto Park,1,27.6327266,-82.718157,2019
465,Marbled Godwit,Limosa fedoa,2019-09-22 10:28,Fort De Soto Park,10,27.6327266,-82.718157,2019
466,Red Knot,Calidris canutus,2019-09-22 10:28,Fort De Soto Park,50,27.6327266,-82.718157,2019
467,Western Sandpiper,Calidris mauri,2019-09-22 10:00,Northshore Park,2,27.7840369,-82.6235819,2019
468,Least Tern,Sternula antillarum,2019-09-22 10:00,Northshore Park,2,27.7840369,-82.6235819,2019
469,Great Blue Heron x Great Egret (hybrid),Ardea herodias x alba,2019-09-22 10:00,Northshore Park,1,27.7840369,-82.6235819,2019
470,Broad-winged Hawk,Buteo platypterus,2019-09-22 10:00,Sawgrass Lake Park,1,27.8398,-82.6705,2019
471,Burrowing Owl,Athene cunicularia,2019-09-22 10:00,Meadows and Villas at Placida,1,26.84874,-82.2262425,2019
472,Wilson's Snipe,Gallinago delicata,2019-09-22 09:56,St. Marks NWR,4,30.1515653,-84.1473314,2019
473,Solitary Sandpiper,Tringa solitaria,2019-09-22 09:50,Hague Dairy,1,29.7785775,-82.4163169,2019
474,Louisiana Waterthrush,Parkesia motacilla,2019-09-22 09:50,Hague Dairy,2,29.7785775,-82.4163169,2019
475,shorebird sp.,Charadriiformes sp.,2019-09-22 09:47,Ocean Bay Natural Area,30,27.325813,-80.2296131,2019
476,Helmeted Guineafowl,Numida meleagris,2019-09-22 09:26,Robinson/Vanderah House,4,29.4823054,-82.2639419,2019
477,Alder Flycatcher,Empidonax alnorum,2019-09-22 09:26,Robinson/Vanderah House,1,29.4823054,-82.2639419,2019
478,Northern Rough-winged Swallow,Stelgidopteryx serripennis,2019-09-22 09:26,Robinson/Vanderah House,1,29.4823054,-82.2639419,2019
479,Northern Shoveler,Spatula clypeata,2019-09-22 09:20,Rotonda West,1,26.8942305,-82.2729341,2019
480,Empidonax sp.,Empidonax sp.,2019-09-22 09:00,Curry Hammock SP--FL Keys Hawkwatch,1,24.7421075,-80.985589,2019
481,Swainson's Warbler,Limnothlypis swainsonii,2019-09-22 08:51,Poe Springs Park,1,29.8256037,-82.6474857,2019
482,Red Junglefowl (Domestic type),Gallus gallus (Domestic type),2019-09-22 08:49,IRCO Fellsmere - Fells Library pond,1,27.770466,-80.603462,2019
483,Gray Catbird,Dumetella carolinensis,2019-09-22 08:40,Loblolly Woods Nature Park,1,29.6559664,-82.3701024,2019
484,Marsh Wren,Cistothorus palustris,2019-09-22 08:39,Princess Place Preserve,1,29.6570293,-81.239562,2019
485,Eastern Phoebe,Sayornis phoebe,2019-09-22 08:25,Pennewaw Trace,1,30.4724461,-84.0915438,2019
486,Domestic goose sp. (Domestic type),Anser sp. (Domestic type),2019-09-22 08:17,HIghland Oaks Park,1,25.9658912,-80.1529361,2019
487,Mississippi Kite,Ictinia mississippiensis,2019-09-22 08:11,Fort Zachary Taylor Historic SP,1,24.5463,-81.8106,2019
488,Purple Martin,Progne subis,2019-09-22 08:11,Fort Zachary Taylor Historic SP,8,24.5463,-81.8106,2019
489,Red-cockaded Woodpecker,Dryobates borealis,2019-09-22 08:10,Blackwater River SP,2,30.7079695,-86.8746901,2019
490,Audubon's Shearwater,Puffinus lherminieri,2019-09-22 08:05,Dr. Von D. Mizell-Eula Johnson SP,1,26.0711624,-80.1124978,2019
491,Red-whiskered Bulbul,Pycnonotus jocosus,2019-09-22 07:57,Pine Woods Park,1,25.647447,-80.356726,2019
492,Blue-and-yellow Macaw,Ara ararauna,2019-09-22 07:56,Gables waterway,6,25.7084396,-80.2627659,2019
493,Red-masked Parakeet,Psittacara erythrogenys,2019-09-22 07:56,Gables waterway,2,25.7084396,-80.2627659,2019
494,King Rail,Rallus elegans,2019-09-22 07:37,Orlando Wetlands Park,1,28.5753263,-80.9966826,2019
495,Louisiana/Northern Waterthrush,Parkesia motacilla/noveboracensis,2019-09-22 07:37,Orlando Wetlands Park,1,28.5753263,-80.9966826,2019
496,Gray-cheeked Thrush,Catharus minimus,2019-09-22 07:30,Conner Preserve,1,28.3213634,-82.4439329,2019
497,Sora,Porzana carolina,2019-09-22 07:15,Sweetwater Wetlands Park,1,29.6151026,-82.3254061,2019
498,Sharp-shinned Hawk,Accipiter striatus,2019-09-22 07:15,Lake Apopka Wildlife Drive,1,28.6691082,-81.5574338,2019
499,White-eyed Parakeet,Psittacara leucophthalmus,2019-09-22 07:13,Dania Cutoff- backyard,8,26.068117,-80.1876426,2019
500,Bronzed Cowbird,Molothrus aeneus,2019-09-22 07:13,Dania Cutoff- backyard,1,26.068117,-80.1876426,2019
501,Stilt Sandpiper,Calidris himantopus,2019-09-22 07:06,Oil Well Rd.,2,26.2949452,-81.4159482,2019
502,parakeet sp.,Psittaciformes sp. (parakeet sp.),2019-09-22 07:04,Dania Cutoff (Private residence),15,26.0680591,-80.1879381,2019
503,Spot-breasted Oriole,Icterus pectoralis,2019-09-22 07:04,Dania Cutoff (Private residence),1,26.0680591,-80.1879381,2019
504,Green-winged Teal,Anas crecca,2019-09-22 07:00,Tom Renick Park,1,29.3314127,-81.0578893,2019
505,Buteo sp.,Buteo sp.,2019-09-22 07:00,Everglades Youth Conservation Camp,1,26.8548386,-80.2977419,2019
506,Thick-billed Vireo,Vireo crassirostris,2019-09-22 06:52,Long Key SP,1,24.814968,-80.82018,2019
507,American Woodcock,Scolopax minor,2019-09-22 06:50,Robinson/Vanderah House,1,29.4823054,-82.2639419,2019
508,Kentucky Warbler,Geothlypis formosa,2019-09-22 06:50,Robinson/Vanderah House,1,29.4823054,-82.2639419,2019
509,Eastern Whip-poor-will,Antrostomus vociferus,2019-09-22 06:30,766 Alligator Drive,3,29.9071457,-84.3578352,2019
510,Eastern Screech-Owl,Megascops asio,2019-09-22 06:23,West Miramar WCA,1,25.9906768,-80.4098034,2019
511,Barred Owl,Strix varia,2018-09-22 23:45,Payton Rd. - yard,2,30.400011,-84.0093827,2018
512,Mourning Dove,Zenaida macroura,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",2,30.106411,-81.562007,2018
513,Red-bellied Woodpecker,Melanerpes carolinus,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",1,30.106411,-81.562007,2018
514,Downy Woodpecker,Dryobates pubescens,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",2,30.106411,-81.562007,2018
515,Blue Jay,Cyanocitta cristata,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",5,30.106411,-81.562007,2018
516,Carolina Chickadee,Poecile carolinensis,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",1,30.106411,-81.562007,2018
517,Tufted Titmouse,Baeolophus bicolor,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",2,30.106411,-81.562007,2018
518,Carolina Wren,Thryothorus ludovicianus,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",1,30.106411,-81.562007,2018
519,Brown Thrasher,Toxostoma rufum,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",1,30.106411,-81.562007,2018
520,Northern Mockingbird,Mimus polyglottos,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",2,30.106411,-81.562007,2018
521,House Finch,Haemorhous mexicanus,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",2,30.106411,-81.562007,2018
522,Eastern Towhee,Pipilo erythrophthalmus,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",1,30.106411,-81.562007,2018
523,Northern Cardinal,Cardinalis cardinalis,2018-09-22 22:17,"2821 Pratt Pl, Saint Johns US-FL (30.1064,-81.5620)",10,30.106411,-81.562007,2018
524,Green Heron,Butorides virescens,2018-09-22 21:00,"FL - Palm Beach Co, Delray Beach, Frederick",1,26.4240977,-80.0717313,2018
525,Yellow-crowned Night-Heron,Nyctanassa violacea,2018-09-22 21:00,"FL - Palm Beach Co, Delray Beach, Frederick",1,26.4240977,-80.0717313,2018
526,Bobolink,Dolichonyx oryzivorus,2018-09-22 21:00,"FL - Palm Beach Co, Delray Beach, Frederick",2,26.4240977,-80.0717313,2018
527,Eastern Screech-Owl,Megascops asio,2018-09-22 20:50,"Private Residence Spring Hill, FL",1,28.4922427,-82.5298092,2018
528,Roseate Spoonbill,Platalea ajaja,2018-09-22 19:35,Cedar Key--Bridge No. 2,2,29.1495521,-83.0315972,2018
529,Common Nighthawk,Chordeiles minor,2018-09-22 19:30,Wynn Farm,2,28.8616323,-81.5202116,2018
530,Ruddy Turnstone,Arenaria interpres,2018-09-22 19:25,"720 Falcon Avenue, Patrick Air Force Base, Florida, US (28.258, -80.604)",8,28.2579609,-80.603798,2018
531,Sanderling,Calidris alba,2018-09-22 19:25,"720 Falcon Avenue, Patrick Air Force Base, Florida, US (28.258, -80.604)",8,28.2579609,-80.603798,2018
532,Limpkin,Aramus guarauna,2018-09-22 19:21,Lake Giles,1,28.5317447,-81.3332409,2018
533,Belted Kingfisher,Megaceryle alcyon,2018-09-22 19:21,Lake Giles,2,28.5317447,-81.3332409,2018
534,Willet,Tringa semipalmata,2018-09-22 19:15,Naples,4,26.1486581,-81.8069458,2018
535,Sandwich Tern,Thalasseus sandvicensis,2018-09-22 19:15,Naples,5,26.1486581,-81.8069458,2018
536,Black Skimmer,Rynchops niger,2018-09-22 19:15,Naples,20,26.1486581,-81.8069458,2018
537,Double-crested Cormorant,Phalacrocorax auritus,2018-09-22 19:15,Naples,1,26.1486581,-81.8069458,2018
538,Nanday Parakeet,Aratinga nenday,2018-09-22 19:13,16th Av,4,26.1818173,-80.125928,2018
539,Canada Goose,Branta canadensis,2018-09-22 19:10,Harriman Circle Park,29,30.4745686,-84.2529586,2018
540,Ruby-throated Hummingbird,Archilochus colubris,2018-09-22 19:10,"93rd Avenue Home, Treasure Island",1,27.7547029,-82.76178,2018
541,Anhinga,Anhinga anhinga,2018-09-22 19:10,Palma Sola Causeway,1,27.4957,-82.6524,2018
542,Great Egret,Ardea alba,2018-09-22 19:10,Palma Sola Causeway,1,27.4957,-82.6524,2018
543,Snowy Egret,Egretta thula,2018-09-22 19:10,Palma Sola Causeway,2,27.4957,-82.6524,2018
544,Osprey,Pandion haliaetus,2018-09-22 19:10,Palma Sola Causeway,1,27.4957,-82.6524,2018
545,Fish Crow,Corvus ossifragus,2018-09-22 19:10,Palma Sola Causeway,800,27.4957,-82.6524,2018
546,Eastern Bluebird,Sialia sialis,2018-09-22 19:10,Harriman Circle Park,7,30.4745686,-84.2529586,2018
547,Black Vulture,Coragyps atratus,2018-09-22 19:02,Bayard Conservation Area (Area 2) (restricted during hunting days),2,29.9429982,-81.6342759,2018
548,Pileated Woodpecker,Dryocopus pileatus,2018-09-22 19:02,Bayard Conservation Area (Area 2) (restricted during hunting days),1,29.9429982,-81.6342759,2018
549,Mottled Duck,Anas fulvigula,2018-09-22 19:00,Bermuda Pond,4,28.0224313,-80.6112286,2018
550,Mallard x Mottled Duck (hybrid),Anas platyrhynchos x fulvigula,2018-09-22 19:00,Bermuda Pond,4,28.0224313,-80.6112286,2018
551,Rock Pigeon,Columba livia,2018-09-22 19:00,"FL - Palm Beach Co, Delray Beach, Frederick",2,26.4240977,-80.0717313,2018
552,Sandhill Crane,Antigone canadensis,2018-09-22 19:00,Bermuda Pond,2,28.0224313,-80.6112286,2018
553,Killdeer,Charadrius vociferus,2018-09-22 19:00,"FL - Palm Beach Co, Delray Beach, Frederick",2,26.4240977,-80.0717313,2018
554,Great Blue Heron,Ardea herodias,2018-09-22 19:00,Bermuda Pond,1,28.0224313,-80.6112286,2018
555,White Ibis,Eudocimus albus,2018-09-22 19:00,"FL - Palm Beach Co, Delray Beach, Frederick",9,26.4240977,-80.0717313,2018
556,Turkey Vulture,Cathartes aura,2018-09-22 19:00,"FL - Palm Beach Co, Delray Beach, Frederick",1,26.4240977,-80.0717313,2018
557,Cooper's Hawk,Accipiter cooperii,2018-09-22 19:00,"FL - Palm Beach Co, Delray Beach, Frederick",1,26.4240977,-80.0717313,2018
558,Gray Kingbird,Tyrannus dominicensis,2018-09-22 19:00,"FL - Palm Beach Co, Delray Beach, Frederick",1,26.4240977,-80.0717313,2018
559,Blue-gray Gnatcatcher,Polioptila caerulea,2018-09-22 19:00,Bermuda Pond,1,28.0224313,-80.6112286,2018
560,European Starling,Sturnus vulgaris,2018-09-22 19:00,"FL - Palm Beach Co, Delray Beach, Frederick",4,26.4240977,-80.0717313,2018
561,Boat-tailed Grackle,Quiscalus major,2018-09-22 19:00,"FL - Palm Beach Co, Delray Beach, Frederick",4,26.4240977,-80.0717313,2018
562,warbler sp. (Parulidae sp.),Parulidae sp.,2018-09-22 19:00,Bermuda Pond,1,28.0224313,-80.6112286,2018
563,bird sp.,Aves sp.,2018-09-22 19:00,Florida Gulf Coast University,10,26.4640421,-81.7741585,2018
564,Chimney Swift,Chaetura pelagica,2018-09-22 18:51,Stearns Park,4,27.8857995,-82.2273982,2018
565,Red-shouldered Hawk,Buteo lineatus,2018-09-22 18:51,Stearns Park,1,27.8857995,-82.2273982,2018
566,Mallard,Anas platyrhynchos,2018-09-22 18:50,Robinson Preserve,7,27.5167212,-82.6700163,2018
567,Forster's Tern,Sterna forsteri,2018-09-22 18:50,Robinson Preserve,2,27.5167212,-82.6700163,2018
568,Wood Stork,Mycteria americana,2018-09-22 18:50,Robinson Preserve,1,27.5167212,-82.6700163,2018
569,Cattle Egret,Bubulcus ibis,2018-09-22 18:50,Robinson Preserve,2,27.5167212,-82.6700163,2018
570,Great Horned Owl,Bubo virginianus,2018-09-22 18:50,Robinson Preserve,1,27.5167212,-82.6700163,2018
571,Tree Swallow,Tachycineta bicolor,2018-09-22 18:50,Robinson Preserve,2,27.5167212,-82.6700163,2018
572,Bank Swallow,Riparia riparia,2018-09-22 18:50,Robinson Preserve,2,27.5167212,-82.6700163,2018
573,Barn Swallow,Hirundo rustica,2018-09-22 18:50,Robinson Preserve,10,27.5167212,-82.6700163,2018
574,Cliff Swallow,Petrochelidon pyrrhonota,2018-09-22 18:50,Robinson Preserve,4,27.5167212,-82.6700163,2018
575,Bald Eagle,Haliaeetus leucocephalus,2018-09-22 18:45,Fred W. Coyle Freedom Park,1,26.1745813,-81.7883635,2018
576,Blue-winged Teal,Spatula discors,2018-09-22 18:39,Rotary Park -- Environmental Center,6,26.5467025,-81.9806344,2018
577,Ovenbird,Seiurus aurocapilla,2018-09-22 18:39,Rotary Park -- Environmental Center,3,26.5467025,-81.9806344,2018
578,Tennessee Warbler,Leiothlypis peregrina,2018-09-22 18:39,Rotary Park -- Environmental Center,1,26.5467025,-81.9806344,2018
579,Hooded Warbler,Setophaga citrina,2018-09-22 18:39,Rotary Park -- Environmental Center,1,26.5467025,-81.9806344,2018
580,Prairie Warbler,Setophaga discolor,2018-09-22 18:39,Rotary Park -- Environmental Center,2,26.5467025,-81.9806344,2018
581,Brown Pelican,Pelecanus occidentalis,2018-09-22 18:35,Blackburn Point Park,4,27.1796084,-82.4934707,2018
582,Little Blue Heron,Egretta caerulea,2018-09-22 18:35,Blackburn Point Park,2,27.1796084,-82.4934707,2018
583,Black-crowned Night-Heron,Nycticorax nycticorax,2018-09-22 18:35,Blackburn Point Park,1,27.1796084,-82.4934707,2018
584,Laughing Gull,Leucophaeus atricilla,2018-09-22 18:31,"Pioneer Rd & Courtenay Pkwy, Merritt Island",20,28.3979496,-80.7051342,2018
585,Red-necked Phalarope,Phalaropus lobatus,2018-09-22 18:30,"Playalinda Beach,vista 8",3,28.6782187,-80.6479409,2018
586,Royal Tern,Thalasseus maximus,2018-09-22 18:30,"Playalinda Beach,vista 8",2,28.6782187,-80.6479409,2018
587,Wood Duck,Aix sponsa,2018-09-22 18:27,McCord Park,1,30.4730144,-84.2623043,2018
588,Caspian Tern,Hydroprogne caspia,2018-09-22 18:27,Golden Aster Scrub Nature Preserve,1,27.8215045,-82.3535585,2018
589,Acadian Flycatcher,Empidonax virescens,2018-09-22 18:27,McCord Park,4,30.4730144,-84.2623043,2018
590,White-breasted Nuthatch,Sitta carolinensis,2018-09-22 18:27,McCord Park,1,30.4730144,-84.2623043,2018
591,Brown-headed Nuthatch,Sitta pusilla,2018-09-22 18:27,McCord Park,1,30.4730144,-84.2623043,2018
592,American Redstart,Setophaga ruticilla,2018-09-22 18:27,McCord Park,1,30.4730144,-84.2623043,2018
593,Pine Warbler,Setophaga pinus,2018-09-22 18:27,McCord Park,1,30.4730144,-84.2623043,2018
594,Blue Grosbeak,Passerina caerulea,2018-09-22 18:27,McCord Park,1,30.4730144,-84.2623043,2018
595,Common Grackle,Quiscalus quiscula,2018-09-22 18:23,"Pine Island Rd, KSC",50,28.4761837,-80.7012038,2018
596,American Crow,Corvus brachyrhynchos,2018-09-22 18:21,"936 Chickadee Dr, Port Orange US-FL (29.1174,-81.0112)",4,29.117408,-81.011156,2018
597,white egret sp.,Ardea/Egretta/Bubulcus sp.,2018-09-22 18:18,Little Marsh Island--Shell Bay,25,30.3963423,-81.4990819,2018
598,Florida Scrub-Jay,Aphelocoma coerulescens,2018-09-22 18:18,Canaveral National Seashore--Pay Station Area,2,28.6450209,-80.682596,2018
599,Monk Parakeet,Myiopsitta monachus,2018-09-22 18:15,Dunedin Hammock City Park,5,28.0324,-82.781,2018
600,Eastern Kingbird,Tyrannus tyrannus,2018-09-22 18:15,Dunedin Hammock City Park,2,28.0324,-82.781,2018
601,White-eyed Vireo,Vireo griseus,2018-09-22 18:15,Dunedin Hammock City Park,1,28.0324,-82.781,2018
602,Common Yellowthroat,Geothlypis trichas,2018-09-22 18:15,Dunedin Hammock City Park,1,28.0324,-82.781,2018
603,Muscovy Duck,Cairina moschata,2018-09-22 18:13,A. D. Barnes Park,12,25.7340827,-80.3108552,2018
604,Common Gallinule,Gallinula galeata,2018-09-22 18:13,A. D. Barnes Park,2,25.7340827,-80.3108552,2018
605,Yellow-throated Vireo,Vireo flavifrons,2018-09-22 18:13,A. D. Barnes Park,1,25.7340827,-80.3108552,2018
606,Loggerhead Shrike,Lanius ludovicianus,2018-09-22 18:13,A. D. Barnes Park,1,25.7340827,-80.3108552,2018
607,Northern Parula,Setophaga americana,2018-09-22 18:13,A. D. Barnes Park,1,25.7340827,-80.3108552,2018
608,Red-eyed Vireo,Vireo olivaceus,2018-09-22 18:05,"3744 NE 58th Ter Silver Springs,FL",1,29.225407,-82.0529687,2018
609,Summer Tanager,Piranga rubra,2018-09-22 18:05,"3744 NE 58th Ter Silver Springs,FL",1,29.225407,-82.0529687,2018
